date,air_defense,aircraft,artillery_systems,bbm,cruise_missiles,helicopters,rszv,ships,special_equipment,submarines,tanks,uavs,vehicles,personnel
08.06.2022,96,212,703,3429,125,178,213,0,53,0,1393,559,2406,31500
07.06.2022,96,212,694,3416,125,177,207,0,53,0,1390,553,2405,31360
06.06.2022,96,211,690,3400,125,176,207,0,53,0,1386,551,2395,31250
05.06.2022,95,210,686,3392,122,175,207,0,53,0,1381,548,2360,31150
04.06.2022,95,210,680,3379,122,175,207,0,52,0,1376,540,2337,31050
03.06.2022,95,210,675,3366,121,175,207,0,51,0,1367,535,2329,30950
02.06.2022,95,210,661,3354,120,175,207,0,51,0,1363,521,2325,30850
01.06.2022,94,208,659,3343,120,175,207,0,49,0,1361,519,2290,30700
31.05.2022,93,208,649,3302,120,174,207,0,48,0,1358,515,2275,30500
30.05.2022,93,207,643,3282,118,174,205,0,48,0,1349,507,2258,30350
29.05.2022,93,207,631,3270,116,174,203,0,48,0,1338,504,2240,30150
28.05.2022,93,207,628,3258,116,174,203,0,48,0,1330,503,2226,30000
27.05.2022,93,206,623,3246,115,170,201,0,48,0,1322,503,2226,29750
26.05.2022,93,206,617,3235,114,170,201,0,47,0,1315,502,2225,29600
25.05.2022,93,206,606,3213,112,170,201,0,44,0,1305,491,2218,29450
24.05.2022,93,205,606,3194,112,170,201,0,43,0,1302,480,2213,29350
23.05.2022,93,204,604,3166,110,170,201,0,43,0,1293,476,2206,29200
22.05.2022,93,204,599,3141,107,170,201,0,43,0,1285,470,2194,29050
21.05.2022,93,204,596,3116,104,169,201,0,43,0,1278,462,2178,28850
20.05.2022,93,204,596,3090,103,168,200,0,43,0,1263,460,2162,28700
19.05.2022,93,203,595,3063,103,167,199,0,43,0,1254,455,2157,28500
18.05.2022,91,202,586,3043,102,167,199,0,43,0,1251,441,2137,28300
17.05.2022,90,201,578,3009,97,167,198,0,43,0,1235,436,2109,27900
16.05.2022,89,200,577,2974,97,165,195,0,42,0,1228,427,2101,27700
15.05.2022,89,200,555,2958,95,164,195,0,42,0,1220,416,2087,27400
14.05.2022,88,200,551,2934,95,163,195,0,42,0,1218,411,2059,27200
13.05.2022,88,200,542,2900,95,162,193,0,41,0,1205,405,2042,26900
12.05.2022,87,199,534,2873,94,161,191,0,41,0,1195,398,2019,26650
11.05.2022,87,199,528,2856,94,160,185,0,41,0,1187,390,1997,26350
10.05.2022,87,199,519,2808,94,158,185,0,41,0,1170,380,1980,26000
09.05.2022,87,199,513,2764,94,158,185,0,41,0,1145,377,1970,25650
08.05.2022,86,199,509,2741,92,156,179,0,39,0,1130,360,1961,25500
07.05.2022,84,199,509,2713,90,155,172,0,38,0,1122,341,1934,25100
06.05.2022,83,199,502,2686,90,155,171,0,38,0,1110,324,1926,24900
05.05.2022,83,196,499,2651,89,155,169,0,38,0,1092,312,1907,24700
04.05.2022,81,194,491,2610,87,155,163,0,38,0,1077,303,1867,24500
03.05.2022,80,194,475,2567,84,155,162,0,38,0,1062,291,1843,24200
02.05.2022,80,194,459,2519,84,155,152,0,38,0,1048,271,1824,23800
01.05.2022,80,192,451,2471,84,155,151,0,32,0,1026,245,1796,23500
30.04.2022,77,190,436,2445,0,155,151,0,32,0,1008,232,0,23200
29.04.2022,73,189,435,2418,0,155,151,0,31,0,986,229,0,23000
28.04.2022,72,187,431,2389,0,155,151,0,31,0,970,215,0,22800
27.04.2022,71,185,421,2342,0,155,149,0,31,0,939,207,0,22400
26.04.2022,69,184,416,2308,0,154,149,0,31,0,918,205,0,22100
25.04.2022,69,181,411,2258,0,154,149,0,28,0,884,201,0,21900
24.04.2022,69,179,408,2238,0,154,147,0,28,0,873,191,0,21800
23.04.2022,69,177,403,2205,0,154,143,0,27,0,854,182,0,21600
22.04.2022,69,176,397,2162,0,153,138,0,27,0,838,172,0,21200
21.04.2022,67,172,393,2118,0,151,136,0,27,0,829,166,0,21000
20.04.2022,67,171,391,2087,0,150,136,0,27,0,815,165,0,20900
19.04.2022,67,169,386,2063,0,150,132,0,27,0,802,158,0,20800
18.04.2022,67,167,381,2041,0,147,130,0,27,0,790,155,0,20600
17.04.2022,66,165,376,2002,0,146,127,0,27,0,773,148,0,20300
16.04.2022,66,163,371,1982,0,145,125,0,26,0,762,138,0,20100
15.04.2022,66,163,366,1976,0,144,122,0,25,0,756,135,0,20000
14.04.2022,64,160,366,1968,0,144,122,0,25,0,753,134,0,19900
13.04.2022,64,158,358,1964,0,143,115,0,25,0,739,132,0,19800
12.04.2022,63,157,349,1946,0,140,111,0,25,0,732,124,0,19600
11.04.2022,55,154,347,1923,0,137,111,0,25,0,725,119,0,19500
10.04.2022,55,152,342,1911,0,137,108,0,25,0,722,112,0,19300
09.04.2022,55,151,335,1895,0,136,108,0,25,0,705,112,0,19100
08.04.2022,55,150,333,1891,0,135,108,0,25,0,700,112,0,19000
07.04.2022,55,150,332,1891,0,135,108,0,25,0,698,111,0,18900
06.04.2022,55,150,332,1861,0,135,107,0,25,0,684,96,0,18600
05.04.2022,55,150,332,1858,0,134,107,0,25,0,676,94,0,18500
04.04.2022,54,147,330,1844,0,134,107,0,25,0,647,92,0,18300
03.04.2022,54,143,325,1830,0,134,105,0,24,0,644,89,0,18000
02.04.2022,54,143,317,1776,0,134,100,0,24,0,631,87,0,17800
01.04.2022,54,143,316,1751,0,131,96,0,24,0,625,85,0,17700
31.03.2022,54,135,311,1735,0,131,96,0,22,0,614,83,0,17500
30.03.2022,54,131,305,1723,0,131,96,0,21,0,605,81,0,17300
29.03.2022,54,127,303,1710,0,129,96,0,21,0,597,71,0,17200
28.03.2022,54,123,302,1694,0,127,95,0,21,0,586,66,0,17000
27.03.2022,52,121,294,1664,0,127,93,0,21,0,582,56,0,16600
26.03.2022,51,117,293,1640,0,127,91,0,19,0,575,53,0,16400
25.03.2022,49,115,291,1625,0,125,90,0,18,0,561,53,0,16100
24.03.2022,47,108,280,1597,0,124,82,0,16,0,530,50,0,15800
23.03.2022,47,101,267,1578,0,124,80,0,15,0,517,42,0,15600
22.03.2022,45,99,252,1556,0,123,80,0,15,0,509,35,0,15300
21.03.2022,45,97,240,1535,0,121,80,0,13,0,498,24,0,15000
20.03.2022,44,96,230,1487,0,118,74,0,12,0,476,21,0,14700
19.03.2022,44,95,213,1470,0,115,72,0,11,0,466,17,0,14400
18.03.2022,43,93,205,1448,0,112,72,0,11,0,450,12,0,14200
17.03.2022,43,86,201,1435,0,108,72,0,10,0,444,11,0,14000
16.03.2022,43,84,190,1375,0,108,70,0,10,0,430,11,0,13800
15.03.2022,36,81,150,1279,0,95,64,0,0,0,404,9,0,13500
14.03.2022,34,77,150,1249,0,90,64,0,0,0,389,8,0,12000
13.03.2022,34,74,140,1226,0,86,62,0,0,0,374,7,0,12000
12.03.2022,33,58,135,1205,0,83,62,0,0,0,362,7,0,12000
11.03.2022,31,57,125,1165,0,83,58,0,0,0,353,7,0,12000
10.03.2022,29,49,123,1105,0,81,56,0,0,0,335,7,0,12000
09.03.2022,28,49,120,1070,0,81,56,0,0,0,317,7,0,12000
08.03.2022,27,48,120,1036,0,80,56,0,0,0,303,7,0,12000
07.03.2022,23,46,117,999,0,68,50,0,0,0,290,7,0,11000
06.03.2022,21,44,109,985,0,48,50,0,0,0,285,4,0,11000
05.03.2022,19,39,105,945,0,40,50,0,0,0,269,3,0,10000
04.03.2022,18,37,105,939,0,37,50,0,0,0,251,3,0,9166
03.03.2022,11,30,90,900,0,31,42,0,0,0,217,3,0,9000
02.03.2022,9,30,85,862,0,31,0,0,0,0,211,3,0,5840
01.03.2022,7,29,77,846,0,29,0,0,0,0,198,3,0,5710
28.02.2022,0,29,74,816,0,29,0,0,0,0,191,3,0,5300
27.02.2022,0,27,0,706,0,26,0,0,0,0,0,2,0,4500
26.02.2022,0,16,0,0,0,18,0,0,0,0,0,0,0,3000
25.02.2022,0,10,0,516,0,7,0,0,0,0,0,0,0,2800
24.02.2022,0,7,0,130,0,6,0,0,0,0,0,0,0,800
