day,cloud_cover_total,weather,summary,weather_id,precipitation_type,precipitation_total,temperature,wind_speed
2023-01-30,98.125,Overcast,Overcast,overcast,none,0.0,0.3875,1.3666666666666665
2023-01-31,78.58333333333333,Overcast,Overcast,overcast,none,0.0,-0.4041666666666666,1.2874999999999999
2023-02-01,73.75,Overcast,Overcast,overcast,none,0.016666666666666666,-1.2958333333333332,1.95
2023-02-02,82.875,Overcast,Overcast,overcast,none,0.004166666666666667,-0.8875000000000001,2.704166666666667
2023-02-03,97.58333333333333,Overcast,Overcast,overcast,none,0.0,-0.7125,2.795833333333333
2023-02-04,57.583333333333336,Cloudy,Cloudy,cloudy,none,0.03333333333333333,-1.625,2.0375
2023-02-05,93.75,Overcast,Overcast,overcast,none,0.0,-2.5416666666666665,2.1041666666666665
2023-02-06,98.0,Overcast,Overcast,overcast,none,0.0,-3.8958333333333335,4.545833333333333
2023-02-07,99.70833333333333,Overcast,Overcast,overcast,none,0.0,-7.458333333333333,5.679166666666667
2023-02-08,41.041666666666664,Sunny,Sunny,sunny,none,0.0,-8.025,4.958333333333333
2023-02-09,40.875,Partly sunny,Partly sunny,partly_sunny,none,0.0,-7.1499999999999995,1.5916666666666668
2023-02-10,37.458333333333336,Sunny,Sunny,sunny,none,0.0,-6.1499999999999995,1.8166666666666667
2023-02-11,34.208333333333336,Sunny,Sunny,sunny,none,0.0,-4.2250000000000005,2.975
2023-02-12,92.45833333333333,Overcast,Overcast,overcast,none,0.10833333333333334,-2.4583333333333335,5.141666666666667
2023-02-13,84.29166666666667,Overcast,Overcast,overcast,none,0.004166666666666667,-2.783333333333333,4.875
2023-02-14,70.25,Partly sunny,Partly sunny,partly_sunny,none,0.19166666666666665,0.06250000000000001,4.483333333333333
2023-02-15,63.791666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.02916666666666667,-2.0749999999999997,3.725
2023-02-16,78.91666666666667,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,-3.6666666666666665,2.6750000000000003
2023-02-17,95.5,Overcast,Overcast,overcast,none,0.09583333333333333,-3.391666666666667,2.954166666666667
2023-02-18,89.54166666666667,Overcast,Overcast,overcast,none,0.28750000000000003,-2.0625,3.841666666666667
2023-02-19,76.83333333333333,Overcast,Overcast,overcast,none,0.0,2.216666666666667,3.483333333333333
2023-02-20,85.91666666666667,Overcast,Overcast,overcast,none,0.0,0.23749999999999996,4.1375
2023-02-21,79.95833333333333,Partly sunny,Partly sunny,partly_sunny,none,0.21666666666666667,1.9541666666666666,6.245833333333334
2023-02-22,83.95833333333333,Overcast,Overcast,overcast,none,0.012499999999999999,-2.5708333333333333,4.7625
2023-02-23,50.416666666666664,Sunny,Sunny,sunny,none,0.0,-7.066666666666666,3.3000000000000003
2023-02-24,73.125,Overcast,Overcast,overcast,none,0.0,-4.391666666666667,3.6
2023-02-25,88.875,Overcast,Overcast,overcast,none,0.05833333333333333,2.033333333333333,4.970833333333333
2023-02-26,94.16666666666667,Overcast,Overcast,overcast,none,0.0,5.883333333333333,5.204166666666667
2023-02-27,94.16666666666667,Overcast,Overcast,overcast,none,0.016666666666666666,7.325,2.7291666666666665
2023-02-28,96.66666666666667,Overcast,Overcast,overcast,none,0.0,0.9958333333333332,3.2416666666666667
2023-03-01,65.20833333333333,Overcast,Overcast,overcast,none,0.0,-0.47500000000000003,4.145833333333333
2023-03-02,67.29166666666667,Cloudy,Cloudy,cloudy,none,0.0,0.12083333333333333,3.1666666666666665
2023-03-03,82.79166666666667,Cloudy,Cloudy,cloudy,none,0.0,2.1875,3.15
2023-03-04,59.0,Partly sunny,Partly sunny,partly_sunny,none,0.0,3.3874999999999997,4.791666666666667
2023-03-05,45.291666666666664,Sunny,Sunny,sunny,none,0.0,1.6208333333333333,3.5666666666666664
2023-03-06,40.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,0.4625000000000001,2.2291666666666665
2023-03-07,94.625,Overcast,Overcast,overcast,rain,0.42083333333333334,3.5124999999999997,3.658333333333333
2023-03-08,86.08333333333333,Overcast,Overcast,overcast,none,0.041666666666666664,7.4125000000000005,4.116666666666666
2023-03-09,51.5,Overcast,Overcast,overcast,none,0.0,7.554166666666667,4.0
2023-03-10,77.625,Overcast,Overcast,overcast,none,0.016666666666666666,8.737499999999999,3.4791666666666665
2023-03-11,99.16666666666667,Overcast,Overcast,overcast,none,0.18333333333333335,8.220833333333333,4.7875000000000005
2023-03-12,91.83333333333333,Overcast,Overcast,overcast,none,0.012499999999999999,6.325,5.479166666666667
2023-03-13,12.666666666666666,Sunny,Sunny,sunny,none,0.0,0.875,2.8833333333333333
2023-03-14,32.583333333333336,Sunny,Sunny,sunny,none,0.041666666666666664,3.6999999999999997,4.0125
2023-03-15,83.875,Overcast,Overcast,overcast,none,0.008333333333333333,6.3125,4.129166666666666
2023-03-16,99.16666666666667,Overcast,Overcast,overcast,none,0.15416666666666665,7.045833333333333,1.9875
2023-03-17,99.04166666666667,Overcast,Overcast,overcast,none,0.0,6.991666666666667,2.525
2023-03-18,99.75,Overcast,Overcast,overcast,none,0.0,3.7291666666666665,3.7916666666666665
2023-03-19,100.0,Overcast,Overcast,overcast,none,0.0,2.9416666666666664,2.845833333333333
2023-03-20,61.375,Overcast,Overcast,overcast,none,0.0,5.570833333333333,2.3916666666666666
2023-03-21,73.08333333333333,Partly sunny,Partly sunny,partly_sunny,none,0.0,7.416666666666667,1.8666666666666665
2023-03-22,71.45833333333333,Overcast,Overcast,overcast,none,0.0,8.429166666666667,1.5416666666666667
2023-03-23,39.333333333333336,Sunny,Sunny,sunny,none,0.0,9.383333333333335,2.025
2023-03-24,45.708333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,11.120833333333332,2.1875
2023-03-25,92.0,Overcast,Overcast,overcast,none,0.0,8.795833333333333,2.8541666666666665
2023-03-26,86.83333333333333,Overcast,Overcast,overcast,none,0.008333333333333333,8.791666666666666,3.0416666666666665
2023-03-27,91.29166666666667,Overcast,Overcast,overcast,none,0.024999999999999998,7.895833333333333,2.4499999999999997
2023-03-28,98.0,Overcast,Overcast,overcast,none,0.1625,8.325000000000001,4.791666666666667
2023-03-29,99.66666666666667,Overcast,Overcast,overcast,none,0.0,3.1041666666666665,3.3166666666666664
2023-03-30,99.83333333333333,Snow,Snow,snow,snow,1.1541666666666666,-0.4166666666666667,5.670833333333333
2023-03-31,70.25,Overcast,Overcast,overcast,none,0.07083333333333333,2.7375000000000003,4.7
2023-04-01,68.04166666666667,Overcast,Overcast,overcast,none,0.0,5.445833333333333,3.9583333333333335
2023-04-02,80.79166666666667,Overcast,Overcast,overcast,none,0.03333333333333333,9.220833333333333,4.0125
2023-04-03,92.875,Overcast,Overcast,overcast,none,0.09999999999999999,8.0875,4.370833333333334
2023-04-04,97.54166666666667,Overcast,Overcast,overcast,none,0.03333333333333333,10.183333333333334,2.4
2023-04-05,99.45833333333333,Overcast,Overcast,overcast,none,0.09583333333333333,12.7875,4.979166666666667
2023-04-06,100.0,Overcast,Overcast,overcast,none,0.1125,9.329166666666667,2.1666666666666665
2023-04-07,95.08333333333333,Overcast,Overcast,overcast,none,0.13749999999999998,10.612499999999999,2.2666666666666666
2023-04-08,81.16666666666667,Overcast,Overcast,overcast,none,0.2041666666666667,11.120833333333332,3.6166666666666667
2023-04-09,85.375,Overcast,Overcast,overcast,none,0.17500000000000002,8.633333333333333,2.795833333333333
2023-04-10,77.70833333333333,Overcast,Overcast,overcast,none,0.0,11.329166666666666,3.6666666666666665
2023-04-11,99.5,Overcast,Overcast,overcast,none,0.0,13.220833333333333,5.7124999999999995
2023-04-12,99.70833333333333,Overcast,Overcast,overcast,none,0.37083333333333335,11.491666666666667,3.891666666666667
2023-04-13,100.0,Light rain,Light rain,light_rain,rain,0.2833333333333333,8.870833333333334,2.8708333333333336
2023-04-14,99.91666666666667,Overcast,Overcast,overcast,none,0.024999999999999998,7.295833333333333,3.6625
2023-04-15,79.66666666666667,Overcast,Overcast,overcast,none,0.0,5.3,3.625
2023-04-16,74.08333333333333,Overcast,Overcast,overcast,none,0.0,7.1875,4.941666666666666
2023-04-17,73.25,Overcast,Overcast,overcast,none,0.0,9.8375,5.920833333333333
2023-04-18,93.0,Overcast,Overcast,overcast,none,0.11666666666666665,10.2125,4.670833333333333
2023-04-19,84.20833333333333,Overcast,Overcast,overcast,none,0.20833333333333334,9.012500000000001,4.116666666666666
2023-04-20,99.91666666666667,Overcast,Overcast,overcast,none,0.17500000000000002,8.283333333333333,2.9375
2023-04-21,98.66666666666667,Light rain,Light rain,light_rain,rain,0.2625,9.195833333333333,1.75
2023-04-22,78.04166666666667,Overcast,Overcast,overcast,none,0.07083333333333333,8.141666666666667,2.3666666666666667
2023-04-23,81.66666666666667,Overcast,Overcast,overcast,none,0.09583333333333334,9.329166666666667,1.3208333333333333
2023-04-24,93.54166666666667,Overcast,Overcast,overcast,none,0.13333333333333333,11.420833333333334,2.0124999999999997
2023-04-25,80.58333333333333,Light rain,Light rain,light_rain,none,0.2041666666666667,10.35,2.625
2023-04-26,40.291666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,13.158333333333333,2.9166666666666665
2023-04-27,81.95833333333333,Overcast,Overcast,overcast,none,0.07083333333333333,15.7125,3.5
2023-04-28,95.0,Overcast,Overcast,overcast,none,0.16666666666666666,14.741666666666667,2.5749999999999997
2023-04-29,97.04166666666667,Overcast,Overcast,overcast,rain,0.6166666666666667,12.654166666666667,2.625
2023-04-30,94.70833333333333,Overcast,Overcast,overcast,none,0.0375,10.845833333333333,3.5833333333333335
2023-05-01,94.41666666666667,Overcast,Overcast,overcast,rain,0.4666666666666666,10.887500000000001,3.016666666666667
2023-05-02,61.833333333333336,Overcast,Overcast,overcast,none,0.0,9.879166666666666,3.4791666666666665
2023-05-03,3.7083333333333335,Sunny,Sunny,sunny,none,0.0,11.979166666666666,1.4625000000000001
2023-05-04,47.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.829166666666666,1.2291666666666667
2023-05-05,37.708333333333336,Sunny,Sunny,sunny,none,0.0,15.4,1.425
2023-05-06,10.666666666666666,Sunny,Sunny,sunny,none,0.0,13.612499999999999,4.266666666666667
2023-05-07,78.75,Overcast,Overcast,overcast,none,0.0,10.450000000000001,5.0874999999999995
2023-05-08,99.375,Overcast,Overcast,overcast,none,0.1125,8.141666666666667,3.9375
2023-05-09,99.04166666666667,Light rain,Light rain,light_rain,none,0.1875,7.675,3.5625
2023-05-10,71.125,Overcast,Overcast,overcast,none,0.041666666666666664,6.716666666666666,3.3333333333333335
2023-05-11,41.291666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,9.195833333333333,2.9625
2023-05-12,25.041666666666668,Sunny,Sunny,sunny,none,0.0,11.595833333333333,2.0083333333333333
2023-05-13,53.166666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,13.366666666666667,2.2708333333333335
2023-05-14,60.875,Partly sunny,Partly sunny,partly_sunny,none,0.0,15.454166666666666,1.9208333333333334
2023-05-15,19.125,Sunny,Sunny,sunny,none,0.0,16.2625,1.5041666666666667
2023-05-16,55.375,Sunny,Sunny,sunny,none,0.0,16.045833333333334,2.0166666666666666
2023-05-17,12.583333333333334,Sunny,Sunny,sunny,none,0.0,15.85,3.2083333333333335
2023-05-18,28.666666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.204166666666666,3.3958333333333335
2023-05-19,58.375,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,17.995833333333334,3.1333333333333333
2023-05-20,76.54166666666667,Cloudy,Cloudy,cloudy,none,0.0,18.466666666666665,2.5625
2023-05-21,91.20833333333333,Overcast,Overcast,overcast,none,0.012499999999999999,17.454166666666666,2.9375
2023-05-22,95.25,Overcast,Overcast,overcast,none,0.09999999999999999,16.891666666666666,3.1833333333333336
2023-05-23,73.5,Partly sunny,Partly sunny,partly_sunny,none,0.041666666666666664,16.604166666666668,2.0166666666666666
2023-05-24,79.58333333333333,Overcast,Overcast,overcast,none,0.575,16.658333333333335,2.2666666666666666
2023-05-25,78.25,Overcast,Overcast,overcast,none,0.19999999999999998,17.820833333333333,1.6375
2023-05-26,93.375,Overcast,Overcast,overcast,none,0.05416666666666667,18.604166666666668,0.9583333333333334
2023-05-27,99.58333333333333,Rain,Rain,rain,rain,1.0875000000000001,15.508333333333333,2.1458333333333335
2023-05-28,77.5,Overcast,Overcast,overcast,none,0.0625,17.854166666666668,2.1166666666666667
2023-05-29,92.25,Light rain,Light rain,light_rain,rain,0.5166666666666667,17.712500000000002,4.2
2023-05-30,97.66666666666667,Overcast,Overcast,overcast,none,0.3708333333333333,18.675,1.95
2023-05-31,94.33333333333333,Overcast,Overcast,overcast,none,0.32916666666666666,16.758333333333333,2.0124999999999997
2023-06-01,76.41666666666667,Overcast,Overcast,overcast,none,0.0375,17.029166666666665,2.225
2023-06-02,44.375,Partly sunny,Partly sunny,partly_sunny,none,0.008333333333333333,17.820833333333333,1.6500000000000001
2023-06-03,17.458333333333332,Sunny,Sunny,sunny,none,0.0,18.608333333333334,2.4458333333333333
2023-06-04,4.791666666666667,Sunny,Sunny,sunny,none,0.0,14.733333333333334,4.2124999999999995
2023-06-05,0.041666666666666664,Sunny,Sunny,sunny,none,0.0,15.241666666666667,3.4875000000000003
2023-06-06,12.208333333333334,Sunny,Sunny,sunny,none,0.0,15.004166666666668,2.308333333333333
2023-06-07,42.583333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,17.033333333333335,1.3958333333333333
2023-06-08,64.54166666666667,Overcast,Overcast,overcast,none,0.0,18.320833333333333,2.0458333333333334
2023-06-09,49.666666666666664,Sunny,Sunny,sunny,none,0.0,20.054166666666667,3.2541666666666664
2023-06-10,98.875,Overcast,Overcast,overcast,none,0.0,21.229166666666668,3.9333333333333336
2023-06-11,97.33333333333333,Overcast,Overcast,overcast,none,0.18333333333333335,16.45,4.229166666666667
2023-06-12,76.04166666666667,Overcast,Overcast,overcast,none,0.0,15.799999999999999,3.466666666666667
2023-06-13,75.375,Overcast,Overcast,overcast,none,0.075,17.5125,3.0083333333333333
2023-06-14,81.29166666666667,Overcast,Overcast,overcast,none,0.0,18.795833333333334,2.470833333333333
2023-06-15,42.5,Partly sunny,Partly sunny,partly_sunny,none,0.0,20.733333333333334,2.3000000000000003
2023-06-16,82.29166666666667,Overcast,Overcast,overcast,none,0.0,19.904166666666665,2.6166666666666667
2023-06-17,42.208333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,20.3625,3.2375000000000003
2023-06-18,29.916666666666668,Sunny,Sunny,sunny,none,0.0,21.225,3.7416666666666667
2023-06-19,0.375,Sunny,Sunny,sunny,none,0.0,19.650000000000002,3.1875
2023-06-20,18.0,Sunny,Sunny,sunny,none,0.0,19.933333333333334,1.4208333333333334
2023-06-21,51.458333333333336,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,19.966666666666665,2.2875
2023-06-22,8.041666666666666,Sunny,Sunny,sunny,none,0.0,18.079166666666666,2.316666666666667
2023-06-23,74.83333333333333,Overcast,Overcast,overcast,none,0.0,20.691666666666666,2.9416666666666664
2023-06-24,59.375,Partly sunny,Partly sunny,partly_sunny,none,0.37083333333333335,22.8,3.2624999999999997
2023-06-25,77.95833333333333,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.5041666666666667,20.920833333333334,1.2125000000000001
2023-06-26,89.5,Overcast,Overcast,overcast,none,0.7041666666666666,19.245833333333334,1.9541666666666666
2023-06-27,40.916666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,17.962500000000002,3.545833333333333
2023-06-28,56.916666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.1375,19.804166666666667,2.341666666666667
2023-06-29,84.58333333333333,Overcast,Overcast,overcast,none,0.15833333333333333,15.670833333333334,2.4250000000000003
2023-06-30,57.416666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.012499999999999999,18.150000000000002,4.245833333333333
2023-07-01,29.583333333333332,Partly sunny,Partly sunny,partly_sunny,none,0.012499999999999999,19.841666666666665,3.4291666666666667
2023-07-02,43.416666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,22.65416666666667,2.4499999999999997
2023-07-03,23.958333333333332,Partly sunny,Partly sunny,partly_sunny,none,0.0,22.775000000000002,1.9791666666666667
2023-07-04,17.958333333333332,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.020833333333332,1.3666666666666665
2023-07-05,14.583333333333334,Sunny,Sunny,sunny,none,0.0,26.120833333333334,2.6625
2023-07-06,11.5,Sunny,Sunny,sunny,none,0.0,27.170833333333334,3.5708333333333333
2023-07-07,10.541666666666666,Sunny,Sunny,sunny,none,0.0,26.97083333333333,3.533333333333333
2023-07-08,92.95833333333333,Overcast,Overcast,overcast,none,0.2625,21.96666666666667,2.716666666666667
2023-07-09,98.375,Overcast,Overcast,overcast,none,0.15833333333333335,20.537499999999998,4.3374999999999995
2023-07-10,63.125,Overcast,Overcast,overcast,none,0.0,19.65,4.370833333333334
2023-07-11,35.416666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.3541666666666667,17.079166666666666,2.8125
2023-07-12,44.5,Partly sunny,Partly sunny,partly_sunny,none,0.020833333333333332,17.599999999999998,2.025
2023-07-13,19.125,Sunny,Sunny,sunny,none,0.0,20.045833333333334,2.3249999999999997
2023-07-14,85.25,Overcast,Overcast,overcast,none,0.18333333333333335,21.65416666666667,4.241666666666666
2023-07-15,26.25,Sunny,Sunny,sunny,none,0.016666666666666666,21.054166666666667,3.9416666666666664
2023-07-16,21.708333333333332,Partly sunny,Partly sunny,partly_sunny,none,0.0,19.6875,3.65
2023-07-17,14.791666666666666,Sunny,Sunny,sunny,none,0.0,20.462500000000002,2.8041666666666667
2023-07-18,56.375,Overcast,Overcast,overcast,none,0.0,21.825,1.7750000000000001
2023-07-19,40.291666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.03333333333333333,19.912499999999998,2.9
2023-07-20,71.45833333333333,Overcast,Overcast,overcast,none,0.05416666666666667,20.224999999999998,2.7375000000000003
2023-07-21,40.5,Sunny,Sunny,sunny,none,0.19999999999999998,21.566666666666666,3.6166666666666667
2023-07-22,33.5,Partly sunny,Partly sunny,partly_sunny,none,0.0,21.504166666666666,1.4749999999999999
2023-07-23,71.75,Cloudy,Cloudy,cloudy,none,0.5625,20.912499999999998,2.7583333333333333
2023-07-24,25.5,Sunny,Sunny,sunny,none,0.0,20.408333333333335,3.1125000000000003
2023-07-25,0.4166666666666667,Sunny,Sunny,sunny,none,0.0,21.900000000000002,1.8583333333333334
2023-07-26,2.7916666666666665,Sunny,Sunny,sunny,none,0.0,23.483333333333334,3.5124999999999997
2023-07-27,29.875,Sunny,Sunny,sunny,none,0.0,25.400000000000002,3.720833333333333
2023-07-28,93.95833333333333,Overcast,Overcast,overcast,none,0.4791666666666667,19.670833333333334,2.5124999999999997
2023-07-29,48.666666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,19.712500000000002,4.929166666666666
2023-07-30,33.041666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,21.241666666666667,1.6458333333333333
2023-07-31,36.833333333333336,Sunny,Sunny,sunny,none,0.0,22.745833333333334,1.0208333333333333
2023-08-01,49.125,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,24.09583333333333,2.0625
2023-08-02,51.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.07916666666666668,22.133333333333336,1.8125
2023-08-03,28.958333333333332,Sunny,Sunny,sunny,none,0.0,23.224999999999998,1.6666666666666667
2023-08-04,25.375,Sunny,Sunny,sunny,none,0.0,24.320833333333336,1.3875
2023-08-05,0.125,Sunny,Sunny,sunny,none,0.0,26.445833333333336,3.1625
2023-08-06,0.0,Sunny,Sunny,sunny,none,0.0,28.775000000000002,4.904166666666667
2023-08-07,0.041666666666666664,Sunny,Sunny,sunny,none,0.0,27.2375,3.9333333333333336
2023-08-08,8.458333333333334,Sunny,Sunny,sunny,none,0.0,23.858333333333334,2.3874999999999997
2023-08-09,8.916666666666666,Sunny,Sunny,sunny,none,0.0,23.491666666666664,2.8041666666666667
2023-08-10,37.583333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.024999999999999998,24.212500000000002,3.3541666666666665
2023-08-11,63.916666666666664,Rain,Rain,rain,none,0.9791666666666666,22.229166666666668,2.4625
2023-08-12,48.375,Sunny,Sunny,sunny,none,0.0,22.004166666666666,2.6166666666666667
2023-08-13,0.041666666666666664,Sunny,Sunny,sunny,none,0.0,21.091666666666665,2.0208333333333335
2023-08-14,0.041666666666666664,Sunny,Sunny,sunny,none,0.0,22.02916666666667,2.35
2023-08-15,0.0,Sunny,Sunny,sunny,none,0.0,23.962500000000002,2.4833333333333334
2023-08-16,10.416666666666666,Sunny,Sunny,sunny,none,0.0,24.608333333333334,2.620833333333333
2023-08-17,0.7916666666666666,Sunny,Sunny,sunny,none,0.0,24.133333333333336,3.1875
2023-08-18,19.083333333333332,Sunny,Sunny,sunny,none,0.0,23.608333333333334,2.8541666666666665
2023-08-19,1.0833333333333333,Sunny,Sunny,sunny,none,0.0,26.070833333333336,2.9875000000000003
2023-08-20,9.166666666666666,Sunny,Sunny,sunny,none,0.0,26.4375,2.4541666666666666
2023-08-21,22.875,Sunny,Sunny,sunny,none,0.0,25.5,1.8125
2023-08-22,14.666666666666666,Sunny,Sunny,sunny,none,0.0,23.0125,3.0375
2023-08-23,27.291666666666668,Sunny,Sunny,sunny,none,0.0,19.804166666666667,3.1208333333333336
2023-08-24,11.208333333333334,Sunny,Sunny,sunny,none,0.0,18.366666666666667,2.2916666666666665
2023-08-25,31.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,19.029166666666665,2.2083333333333335
2023-08-26,33.791666666666664,Sunny,Sunny,sunny,none,0.0,18.920833333333334,1.4000000000000001
2023-08-27,47.458333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,21.6125,2.845833333333333
2023-08-28,6.333333333333333,Sunny,Sunny,sunny,none,0.0,23.691666666666666,2.1999999999999997
2023-08-29,0.041666666666666664,Sunny,Sunny,sunny,none,0.0,20.724999999999998,2.7083333333333335
2023-08-30,1.0,Sunny,Sunny,sunny,none,0.0,19.358333333333334,2.7541666666666664
2023-08-31,15.791666666666666,Sunny,Sunny,sunny,none,0.0,21.462500000000002,2.966666666666667
2023-09-01,85.625,Overcast,Overcast,overcast,none,0.0,22.2,2.2666666666666666
2023-09-02,66.70833333333333,Overcast,Overcast,overcast,none,0.0,20.5,3.266666666666667
2023-09-03,18.916666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,20.741666666666667,3.1458333333333335
2023-09-04,82.375,Overcast,Overcast,overcast,none,0.0,20.575,3.0583333333333336
2023-09-05,28.875,Sunny,Sunny,sunny,none,0.0,17.520833333333332,3.1166666666666667
2023-09-06,15.958333333333334,Sunny,Sunny,sunny,none,0.0,18.483333333333334,2.154166666666667
2023-09-07,19.208333333333332,Sunny,Sunny,sunny,none,0.0,17.1375,3.2708333333333335
2023-09-08,15.0,Sunny,Sunny,sunny,none,0.0,14.079166666666666,2.475
2023-09-09,31.708333333333332,Partly sunny,Partly sunny,partly_sunny,none,0.0,11.858333333333334,3.9
2023-09-10,35.333333333333336,Sunny,Sunny,sunny,none,0.0,12.9625,3.2875
2023-09-11,45.791666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.329166666666666,1.9291666666666665
2023-09-12,44.291666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.525,1.6375
2023-09-13,40.416666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.799999999999999,1.7625
2023-09-14,34.666666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,15.225,1.4708333333333332
2023-09-15,97.45833333333333,Rain,Rain,rain,rain,1.4583333333333333,13.979166666666666,3.15
2023-09-16,51.833333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.670833333333334,3.4499999999999997
2023-09-17,21.083333333333332,Sunny,Sunny,sunny,none,0.0,14.754166666666668,2.6625
2023-09-18,0.0,Sunny,Sunny,sunny,none,0.0,15.308333333333332,1.9958333333333333
2023-09-19,0.08333333333333333,Sunny,Sunny,sunny,none,0.0,16.320833333333333,1.9291666666666665
2023-09-20,1.4583333333333333,Sunny,Sunny,sunny,none,0.0,16.95,3.0416666666666665
2023-09-21,7.791666666666667,Sunny,Sunny,sunny,none,0.0,17.2375,3.3874999999999997
2023-09-22,0.2916666666666667,Sunny,Sunny,sunny,none,0.0,18.287499999999998,4.279166666666667
2023-09-23,21.5,Sunny,Sunny,sunny,none,0.0,18.641666666666666,4.120833333333334
2023-09-24,5.375,Sunny,Sunny,sunny,none,0.0,18.837500000000002,4.1000000000000005
2023-09-25,0.6666666666666666,Sunny,Sunny,sunny,none,0.0,18.270833333333332,3.2624999999999997
2023-09-26,8.25,Sunny,Sunny,sunny,none,0.0,18.279166666666665,3.2583333333333333
2023-09-27,0.0,Sunny,Sunny,sunny,none,0.0,18.599999999999998,3.5749999999999997
2023-09-28,0.0,Sunny,Sunny,sunny,none,0.0,18.8125,3.766666666666667
2023-09-29,0.0,Sunny,Sunny,sunny,none,0.0,17.841666666666665,3.1125000000000003
2023-09-30,0.0,Sunny,Sunny,sunny,none,0.0,17.183333333333334,2.2708333333333335
2023-10-01,29.958333333333332,Sunny,Sunny,sunny,none,0.0,16.2375,1.875
2023-10-02,43.0,Partly sunny,Partly sunny,partly_sunny,none,0.024999999999999998,15.179166666666667,2.7083333333333335
2023-10-03,16.458333333333332,Sunny,Sunny,sunny,none,0.0,11.241666666666667,3.1625
2023-10-04,39.25,Sunny,Sunny,sunny,none,0.0,12.083333333333334,2.0208333333333335
2023-10-05,54.583333333333336,Overcast,Overcast,overcast,none,0.016666666666666666,12.266666666666666,2.5708333333333333
2023-10-06,65.125,Overcast,Overcast,overcast,none,0.008333333333333333,11.404166666666667,3.6166666666666667
2023-10-07,82.70833333333333,Overcast,Overcast,overcast,none,0.0,11.862499999999999,5.1499999999999995
2023-10-08,86.16666666666667,Rain,Rain,rain,none,0.6041666666666666,8.933333333333334,5.170833333333333
2023-10-09,64.20833333333333,Overcast,Overcast,overcast,none,0.0,4.845833333333333,5.104166666666667
2023-10-10,48.333333333333336,Sunny,Sunny,sunny,none,0.0,5.1375,2.983333333333333
2023-10-11,4.25,Sunny,Sunny,sunny,none,0.0,2.783333333333333,2.4541666666666666
2023-10-12,13.083333333333334,Sunny,Sunny,sunny,none,0.0,5.8125,3.5875
2023-10-13,80.25,Overcast,Overcast,overcast,none,0.0,10.308333333333334,2.5166666666666666
2023-10-14,45.125,Sunny,Sunny,sunny,none,0.0,12.166666666666666,1.9291666666666665
2023-10-15,0.0,Sunny,Sunny,sunny,none,0.0,11.4,2.254166666666667
2023-10-16,58.625,Overcast,Overcast,overcast,none,0.13749999999999998,8.508333333333333,4.7
2023-10-17,57.666666666666664,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,5.008333333333334,4.195833333333334
2023-10-18,1.2916666666666667,Sunny,Sunny,sunny,none,0.0,2.9875000000000003,1.7416666666666665
2023-10-19,75.79166666666667,Overcast,Overcast,overcast,none,0.0,7.25,3.529166666666667
2023-10-20,81.625,Overcast,Overcast,overcast,none,0.0,12.329166666666666,5.004166666666666
2023-10-21,88.83333333333333,Overcast,Overcast,overcast,none,0.0,14.979166666666666,3.65
2023-10-22,82.79166666666667,Overcast,Overcast,overcast,none,0.0,9.5375,3.8249999999999997
2023-10-23,66.875,Overcast,Overcast,overcast,none,0.0,14.758333333333333,3.5625
2023-10-24,74.29166666666667,Overcast,Overcast,overcast,none,0.0,11.308333333333332,3.6875
